filename,width,height,class,xmin,ymin,xmax,ymax
Karies-40-BGR.jpg,650,303,karies,517,82,576,134
Karies-40-BGR.jpg,650,303,karies,96,156,125,187
Karies-40-gaussian-blur.jpg,650,303,karies,89,102,145,138
Karies-40-gaussian-blur.jpg,650,303,karies,165,96,221,141
Karies-40-gaussian-blur.jpg,650,303,karies,236,83,323,135
Karies-40-gaussian-blur.jpg,650,303,karies,351,83,419,125
Karies-40-gaussian-blur.jpg,650,303,karies,466,76,502,109
Karies-40-gaussian-blur.jpg,650,303,karies,517,82,576,134
Karies-40-gaussian-blur.jpg,650,303,karies,96,156,125,187
Karies-40-grayscale.jpg,650,303,karies,89,102,145,138
Karies-40-grayscale.jpg,650,303,karies,165,96,221,141
Karies-40-grayscale.jpg,650,303,karies,236,83,323,135
Karies-40-grayscale.jpg,650,303,karies,351,83,419,125
Karies-40-grayscale.jpg,650,303,karies,466,76,502,109
Karies-40-grayscale.jpg,650,303,karies,517,82,576,134
Karies-40-grayscale.jpg,650,303,karies,96,156,125,187
Karies-40-noise.jpg,650,303,karies,89,102,145,138
Karies-40-noise.jpg,650,303,karies,165,96,221,141
Karies-40-noise.jpg,650,303,karies,236,83,323,135
Karies-40-noise.jpg,650,303,karies,351,83,419,125
Karies-40-noise.jpg,650,303,karies,466,76,502,109
Karies-40-noise.jpg,650,303,karies,517,82,576,134
Karies-40-noise.jpg,650,303,karies,96,156,125,187
Karies-40-sharpen.jpg,650,303,karies,89,102,145,138
Karies-40-sharpen.jpg,650,303,karies,165,96,221,141
Karies-40-sharpen.jpg,650,303,karies,236,83,323,135
Karies-40-sharpen.jpg,650,303,karies,351,83,419,125
Karies-40-sharpen.jpg,650,303,karies,466,76,502,109
Karies-40-sharpen.jpg,650,303,karies,517,82,576,134
Karies-40-sharpen.jpg,650,303,karies,96,156,125,187
Karies-40.jpg,650,303,karies,89,102,145,138
Karies-40.jpg,650,303,karies,165,96,221,141
Karies-40.jpg,650,303,karies,236,83,323,135
Karies-40.jpg,650,303,karies,351,83,419,125
Karies-40.jpg,650,303,karies,466,76,502,109
Karies-40.jpg,650,303,karies,517,82,576,134
Karies-40.jpg,650,303,karies,96,156,125,187
Karies-41-BGR.jpg,540,251,karies,67,51,114,80
Karies-41-BGR.jpg,540,251,karies,126,58,151,76
Karies-41-BGR.jpg,540,251,karies,172,61,219,82
Karies-41-BGR.jpg,540,251,karies,149,76,170,107
Karies-41-BGR.jpg,540,251,karies,282,63,316,87
Karies-41-BGR.jpg,540,251,karies,349,71,393,102
Karies-41-gaussian-blur.jpg,540,251,karies,67,51,114,80
Karies-41-gaussian-blur.jpg,540,251,karies,126,58,151,76
Karies-41-gaussian-blur.jpg,540,251,karies,172,61,219,82
Karies-41-gaussian-blur.jpg,540,251,karies,149,76,170,107
Karies-41-gaussian-blur.jpg,540,251,karies,282,63,316,87
Karies-41-gaussian-blur.jpg,540,251,karies,349,71,393,102
Karies-41-grayscale.jpg,540,251,karies,67,51,114,80
Karies-41-grayscale.jpg,540,251,karies,126,58,151,76
Karies-41-grayscale.jpg,540,251,karies,172,61,219,82
Karies-41-grayscale.jpg,540,251,karies,149,76,170,107
Karies-41-grayscale.jpg,540,251,karies,282,63,316,87
Karies-41-grayscale.jpg,540,251,karies,349,71,393,102
Karies-41-noise.jpg,540,251,karies,67,51,114,80
Karies-41-noise.jpg,540,251,karies,126,58,151,76
Karies-41-noise.jpg,540,251,karies,172,61,219,82
Karies-41-noise.jpg,540,251,karies,149,76,170,107
Karies-41-noise.jpg,540,251,karies,282,63,316,87
Karies-41-noise.jpg,540,251,karies,349,71,393,102
Karies-41-sharpen.jpg,540,251,karies,67,51,114,80
Karies-41-sharpen.jpg,540,251,karies,126,58,151,76
Karies-41-sharpen.jpg,540,251,karies,172,61,219,82
Karies-41-sharpen.jpg,540,251,karies,149,76,170,107
Karies-41-sharpen.jpg,540,251,karies,282,63,316,87
Karies-41-sharpen.jpg,540,251,karies,349,71,393,102
Karies-41.jpg,540,251,karies,67,51,114,80
Karies-41.jpg,540,251,karies,126,58,151,76
Karies-41.jpg,540,251,karies,172,61,219,82
Karies-41.jpg,540,251,karies,149,76,170,107
Karies-41.jpg,540,251,karies,282,63,316,87
Karies-41.jpg,540,251,karies,349,71,393,102
Karies-42-BGR.jpg,1118,711,karies,70,80,210,227
Karies-42-BGR.jpg,1118,711,karies,273,70,491,206
Karies-42-BGR.jpg,1118,711,karies,571,50,785,169
Karies-42-BGR.jpg,1118,711,karies,828,79,994,198
Karies-42-BGR.jpg,1118,711,karies,1010,25,1118,180
Karies-42-BGR.jpg,1118,711,karies,843,517,930,595
Karies-42-BGR.jpg,1118,711,karies,1033,468,1118,566
Karies-42-BGR.jpg,1118,711,karies,98,550,171,639
Karies-42-gaussian-blur.jpg,1118,711,karies,70,80,210,227
Karies-42-gaussian-blur.jpg,1118,711,karies,273,70,491,206
Karies-42-gaussian-blur.jpg,1118,711,karies,571,50,785,169
Karies-42-gaussian-blur.jpg,1118,711,karies,828,79,994,198
Karies-42-gaussian-blur.jpg,1118,711,karies,1010,25,1118,180
Karies-42-gaussian-blur.jpg,1118,711,karies,843,517,930,595
Karies-42-gaussian-blur.jpg,1118,711,karies,1033,468,1118,566
Karies-42-gaussian-blur.jpg,1118,711,karies,98,550,171,639
Karies-42-grayscale.jpg,1118,711,karies,70,80,210,227
Karies-42-grayscale.jpg,1118,711,karies,273,70,491,206
Karies-42-grayscale.jpg,1118,711,karies,571,50,785,169
Karies-42-grayscale.jpg,1118,711,karies,828,79,994,198
Karies-42-grayscale.jpg,1118,711,karies,1010,25,1118,180
Karies-42-grayscale.jpg,1118,711,karies,843,517,930,595
Karies-42-grayscale.jpg,1118,711,karies,1033,468,1118,566
Karies-42-grayscale.jpg,1118,711,karies,98,550,171,639
Karies-42-noise.jpg,1118,711,karies,70,80,210,227
Karies-42-noise.jpg,1118,711,karies,273,70,491,206
Karies-42-noise.jpg,1118,711,karies,571,50,785,169
Karies-42-noise.jpg,1118,711,karies,828,79,994,198
Karies-42-noise.jpg,1118,711,karies,1010,25,1118,180
Karies-42-noise.jpg,1118,711,karies,843,517,930,595
Karies-42-noise.jpg,1118,711,karies,1033,468,1118,566
Karies-42-noise.jpg,1118,711,karies,98,550,171,639
Karies-42-sharpen.jpg,1118,711,karies,70,80,210,227
Karies-42-sharpen.jpg,1118,711,karies,273,70,491,206
Karies-42-sharpen.jpg,1118,711,karies,571,50,785,169
Karies-42-sharpen.jpg,1118,711,karies,828,79,994,198
Karies-42-sharpen.jpg,1118,711,karies,1010,25,1118,180
Karies-42-sharpen.jpg,1118,711,karies,843,517,930,595
Karies-42-sharpen.jpg,1118,711,karies,1033,468,1118,566
Karies-42-sharpen.jpg,1118,711,karies,98,550,171,639
Karies-42.jpg,1118,711,karies,70,80,210,227
Karies-42.jpg,1118,711,karies,273,70,491,206
Karies-42.jpg,1118,711,karies,571,50,785,169
Karies-42.jpg,1118,711,karies,828,79,994,198
Karies-42.jpg,1118,711,karies,1010,25,1118,180
Karies-42.jpg,1118,711,karies,843,517,930,595
Karies-42.jpg,1118,711,karies,1033,468,1118,566
Karies-42.jpg,1118,711,karies,98,550,171,639
Karies-43-BGR.jpg,722,374,karies,267,116,297,164
Karies-43-BGR.jpg,722,374,karies,454,107,483,154
Karies-43-BGR.jpg,722,374,karies,553,183,622,239
Karies-43-gaussian-blur.jpg,722,374,karies,267,116,297,164
Karies-43-gaussian-blur.jpg,722,374,karies,454,107,483,154
Karies-43-gaussian-blur.jpg,722,374,karies,553,183,622,239
Karies-43-grayscale.jpg,722,374,karies,267,116,297,164
Karies-43-grayscale.jpg,722,374,karies,454,107,483,154
Karies-43-grayscale.jpg,722,374,karies,553,183,622,239
Karies-43-noise.jpg,722,374,karies,267,116,297,164
Karies-43-noise.jpg,722,374,karies,454,107,483,154
Karies-43-noise.jpg,722,374,karies,553,183,622,239
Karies-43-sharpen.jpg,722,374,karies,267,116,297,164
Karies-43-sharpen.jpg,722,374,karies,454,107,483,154
Karies-43-sharpen.jpg,722,374,karies,553,183,622,239
Karies-43.jpg,722,374,karies,267,116,297,164
Karies-43.jpg,722,374,karies,454,107,483,154
Karies-43.jpg,722,374,karies,553,183,622,239
Karies-44-BGR.jpg,750,430,karies,108,73,141,112
Karies-44-BGR.jpg,750,430,karies,588,65,656,107
Karies-44-gaussian-blur.jpg,750,430,karies,108,73,141,112
Karies-44-gaussian-blur.jpg,750,430,karies,588,65,656,107
Karies-44-grayscale.jpg,750,430,karies,108,73,141,112
Karies-44-grayscale.jpg,750,430,karies,588,65,656,107
Karies-44-noise.jpg,750,430,karies,108,73,141,112
Karies-44-noise.jpg,750,430,karies,588,65,656,107
Karies-44-sharpen.jpg,750,430,karies,108,73,141,112
Karies-44-sharpen.jpg,750,430,karies,588,65,656,107
Karies-44.jpg,750,430,karies,108,73,141,112
Karies-44.jpg,750,430,karies,588,65,656,107
Karies-45-BGR.jpg,1120,631,karies,430,196,568,275
Karies-45-BGR.jpg,1120,631,karies,584,190,729,275
Karies-45-BGR.jpg,1120,631,karies,882,270,933,317
Karies-45-gaussian-blur.jpg,1120,631,karies,430,196,568,275
Karies-45-gaussian-blur.jpg,1120,631,karies,584,190,729,275
Karies-45-gaussian-blur.jpg,1120,631,karies,882,270,933,317
Karies-45-grayscale.jpg,1120,631,karies,430,196,568,275
Karies-45-grayscale.jpg,1120,631,karies,584,190,729,275
Karies-45-grayscale.jpg,1120,631,karies,882,270,933,317
Karies-45-noise.jpg,1120,631,karies,430,196,568,275
Karies-45-noise.jpg,1120,631,karies,584,190,729,275
Karies-45-noise.jpg,1120,631,karies,882,270,933,317
Karies-45-sharpen.jpg,1120,631,karies,430,196,568,275
Karies-45-sharpen.jpg,1120,631,karies,584,190,729,275
Karies-45-sharpen.jpg,1120,631,karies,882,270,933,317
Karies-45.jpg,1120,631,karies,430,196,568,275
Karies-45.jpg,1120,631,karies,584,190,729,275
Karies-45.jpg,1120,631,karies,882,270,933,317
Karies-46-BGR.jpg,260,175,karies,125,44,146,78
Karies-46-gaussian-blur.jpg,260,175,karies,125,44,146,78
Karies-46-grayscale.jpg,260,175,karies,125,44,146,78
Karies-46-noise.jpg,260,175,karies,125,44,146,78
Karies-46-sharpen.jpg,260,175,karies,125,44,146,78
Karies-46.jpg,260,175,karies,125,44,146,78
Karies-47-BGR.jpg,850,547,karies,102,192,126,220
Karies-47-BGR.jpg,850,547,karies,153,180,223,242
Karies-47-BGR.jpg,850,547,karies,255,170,327,247
Karies-47-BGR.jpg,850,547,karies,364,155,433,207
Karies-47-BGR.jpg,850,547,karies,488,126,561,199
Karies-47-BGR.jpg,850,547,karies,576,198,606,236
Karies-47-BGR.jpg,850,547,karies,731,185,757,225
Karies-47-BGR.jpg,850,547,karies,441,212,475,261
Karies-47-BGR.jpg,850,547,karies,664,160,724,228
Karies-47-gaussian-blur.jpg,850,547,karies,102,192,126,220
Karies-47-gaussian-blur.jpg,850,547,karies,153,180,223,242
Karies-47-gaussian-blur.jpg,850,547,karies,255,170,327,247
Karies-47-gaussian-blur.jpg,850,547,karies,364,155,433,207
Karies-47-gaussian-blur.jpg,850,547,karies,488,126,561,199
Karies-47-gaussian-blur.jpg,850,547,karies,576,198,606,236
Karies-47-gaussian-blur.jpg,850,547,karies,731,185,757,225
Karies-47-gaussian-blur.jpg,850,547,karies,441,212,475,261
Karies-47-gaussian-blur.jpg,850,547,karies,664,160,724,228
Karies-47-grayscale.jpg,850,547,karies,102,192,126,220
Karies-47-grayscale.jpg,850,547,karies,153,180,223,242
Karies-47-grayscale.jpg,850,547,karies,255,170,327,247
Karies-47-grayscale.jpg,850,547,karies,364,155,433,207
Karies-47-grayscale.jpg,850,547,karies,488,126,561,199
Karies-47-grayscale.jpg,850,547,karies,576,198,606,236
Karies-47-grayscale.jpg,850,547,karies,731,185,757,225
Karies-47-grayscale.jpg,850,547,karies,441,212,475,261
Karies-47-grayscale.jpg,850,547,karies,664,160,724,228
Karies-47-noise.jpg,850,547,karies,102,192,126,220
Karies-47-noise.jpg,850,547,karies,153,180,223,242
Karies-47-noise.jpg,850,547,karies,255,170,327,247
Karies-47-noise.jpg,850,547,karies,364,155,433,207
Karies-47-noise.jpg,850,547,karies,488,126,561,199
Karies-47-noise.jpg,850,547,karies,576,198,606,236
Karies-47-noise.jpg,850,547,karies,731,185,757,225
Karies-47-noise.jpg,850,547,karies,441,212,475,261
Karies-47-noise.jpg,850,547,karies,664,160,724,228
Karies-47-sharpen.jpg,850,547,karies,102,192,126,220
Karies-47-sharpen.jpg,850,547,karies,153,180,223,242
Karies-47-sharpen.jpg,850,547,karies,255,170,327,247
Karies-47-sharpen.jpg,850,547,karies,364,155,433,207
Karies-47-sharpen.jpg,850,547,karies,488,126,561,199
Karies-47-sharpen.jpg,850,547,karies,576,198,606,236
Karies-47-sharpen.jpg,850,547,karies,731,185,757,225
Karies-47-sharpen.jpg,850,547,karies,441,212,475,261
Karies-47-sharpen.jpg,850,547,karies,664,160,724,228
Karies-47.jpg,850,547,karies,102,192,126,220
Karies-47.jpg,850,547,karies,153,180,223,242
Karies-47.jpg,850,547,karies,255,170,327,247
Karies-47.jpg,850,547,karies,364,155,433,207
Karies-47.jpg,850,547,karies,488,126,561,199
Karies-47.jpg,850,547,karies,576,198,606,236
Karies-47.jpg,850,547,karies,731,185,757,225
Karies-47.jpg,850,547,karies,441,212,475,261
Karies-47.jpg,850,547,karies,664,160,724,228
Karies-48-BGR.jpg,957,448,karies,95,190,147,225
Karies-48-BGR.jpg,957,448,karies,138,152,224,215
Karies-48-BGR.jpg,957,448,karies,242,142,338,220
Karies-48-BGR.jpg,957,448,karies,352,123,464,194
Karies-48-BGR.jpg,957,448,karies,508,115,613,197
Karies-48-BGR.jpg,957,448,karies,685,115,729,163
Karies-48-BGR.jpg,957,448,karies,756,118,852,204
Karies-48-BGR.jpg,957,448,karies,143,234,185,275
Karies-48-gaussian-blur.jpg,957,448,karies,95,190,147,225
Karies-48-gaussian-blur.jpg,957,448,karies,138,152,224,215
Karies-48-gaussian-blur.jpg,957,448,karies,242,142,338,220
Karies-48-gaussian-blur.jpg,957,448,karies,352,123,464,194
Karies-48-gaussian-blur.jpg,957,448,karies,508,115,613,197
Karies-48-gaussian-blur.jpg,957,448,karies,685,115,729,163
Karies-48-gaussian-blur.jpg,957,448,karies,756,118,852,204
Karies-48-gaussian-blur.jpg,957,448,karies,143,234,185,275
Karies-48-grayscale.jpg,957,448,karies,95,190,147,225
Karies-48-grayscale.jpg,957,448,karies,138,152,224,215
Karies-48-grayscale.jpg,957,448,karies,242,142,338,220
Karies-48-grayscale.jpg,957,448,karies,352,123,464,194
Karies-48-grayscale.jpg,957,448,karies,508,115,613,197
Karies-48-grayscale.jpg,957,448,karies,685,115,729,163
Karies-48-grayscale.jpg,957,448,karies,756,118,852,204
Karies-48-grayscale.jpg,957,448,karies,143,234,185,275
Karies-48-noise.jpg,957,448,karies,95,190,147,225
Karies-48-noise.jpg,957,448,karies,138,152,224,215
Karies-48-noise.jpg,957,448,karies,242,142,338,220
Karies-48-noise.jpg,957,448,karies,352,123,464,194
Karies-48-noise.jpg,957,448,karies,508,115,613,197
Karies-48-noise.jpg,957,448,karies,685,115,729,163
Karies-48-noise.jpg,957,448,karies,756,118,852,204
Karies-48-noise.jpg,957,448,karies,143,234,185,275
Karies-48-sharpen.jpg,957,448,karies,95,190,147,225
Karies-48-sharpen.jpg,957,448,karies,138,152,224,215
Karies-48-sharpen.jpg,957,448,karies,242,142,338,220
Karies-48-sharpen.jpg,957,448,karies,352,123,464,194
Karies-48-sharpen.jpg,957,448,karies,508,115,613,197
Karies-48-sharpen.jpg,957,448,karies,685,115,729,163
Karies-48-sharpen.jpg,957,448,karies,756,118,852,204
Karies-48-sharpen.jpg,957,448,karies,143,234,185,275
Karies-48.jpg,957,448,karies,95,190,147,225
Karies-48.jpg,957,448,karies,138,152,224,215
Karies-48.jpg,957,448,karies,242,142,338,220
Karies-48.jpg,957,448,karies,352,123,464,194
Karies-48.jpg,957,448,karies,508,115,613,197
Karies-48.jpg,957,448,karies,685,115,729,163
Karies-48.jpg,957,448,karies,756,118,852,204
Karies-48.jpg,957,448,karies,143,234,185,275
Karies-49-BGR.jpg,708,459,karies,236,177,305,219
Karies-49-BGR.jpg,708,459,karies,333,176,397,209
Karies-49-BGR.jpg,708,459,karies,419,182,458,212
Karies-49-gaussian-blur.jpg,708,459,karies,236,177,305,219
Karies-49-gaussian-blur.jpg,708,459,karies,333,176,397,209
Karies-49-gaussian-blur.jpg,708,459,karies,419,182,458,212
Karies-49-grayscale.jpg,708,459,karies,236,177,305,219
Karies-49-grayscale.jpg,708,459,karies,333,176,397,209
Karies-49-grayscale.jpg,708,459,karies,419,182,458,212
Karies-49-noise.jpg,708,459,karies,236,177,305,219
Karies-49-noise.jpg,708,459,karies,333,176,397,209
Karies-49-noise.jpg,708,459,karies,419,182,458,212
Karies-49-sharpen.jpg,708,459,karies,236,177,305,219
Karies-49-sharpen.jpg,708,459,karies,333,176,397,209
Karies-49-sharpen.jpg,708,459,karies,419,182,458,212
Karies-49.jpg,708,459,karies,236,177,305,219
Karies-49.jpg,708,459,karies,333,176,397,209
Karies-49.jpg,708,459,karies,419,182,458,212
Karies-5-BGR.jpg,857,468,karies,657,114,745,189
Karies-5-BGR.jpg,857,468,karies,778,101,840,166
Karies-5-BGR.jpg,857,468,karies,130,122,235,182
Karies-5-BGR.jpg,857,468,karies,54,73,121,165
Karies-5-BGR.jpg,857,468,karies,198,296,246,355
Karies-5-BGR.jpg,857,468,karies,597,306,657,368
Karies-5-BGR.jpg,857,468,karies,686,314,760,371
Karies-5-BGR.jpg,857,468,karies,771,279,846,348
Karies-5-BGR.jpg,857,468,karies,83,289,177,392
Karies-5-BGR.jpg,857,468,karies,4,283,74,353
Karies-5-gaussian-blur.jpg,857,468,karies,657,114,745,189
Karies-5-gaussian-blur.jpg,857,468,karies,778,101,840,166
Karies-5-gaussian-blur.jpg,857,468,karies,130,122,235,182
Karies-5-gaussian-blur.jpg,857,468,karies,54,73,121,165
Karies-5-gaussian-blur.jpg,857,468,karies,198,296,246,355
Karies-5-gaussian-blur.jpg,857,468,karies,597,306,657,368
Karies-5-gaussian-blur.jpg,857,468,karies,686,314,760,371
Karies-5-gaussian-blur.jpg,857,468,karies,771,279,846,348
Karies-5-gaussian-blur.jpg,857,468,karies,83,289,177,392
Karies-5-gaussian-blur.jpg,857,468,karies,4,283,74,353
Karies-5-grayscale.jpg,857,468,karies,657,114,745,189
Karies-5-grayscale.jpg,857,468,karies,778,101,840,166
Karies-5-grayscale.jpg,857,468,karies,130,122,235,182
Karies-5-grayscale.jpg,857,468,karies,54,73,121,165
Karies-5-grayscale.jpg,857,468,karies,198,296,246,355
Karies-5-grayscale.jpg,857,468,karies,597,306,657,368
Karies-5-grayscale.jpg,857,468,karies,686,314,760,371
Karies-5-grayscale.jpg,857,468,karies,771,279,846,348
Karies-5-grayscale.jpg,857,468,karies,83,289,177,392
Karies-5-grayscale.jpg,857,468,karies,4,283,74,353
Karies-5-noise.jpg,857,468,karies,657,114,745,189
Karies-5-noise.jpg,857,468,karies,778,101,840,166
Karies-5-noise.jpg,857,468,karies,130,122,235,182
Karies-5-noise.jpg,857,468,karies,54,73,121,165
Karies-5-noise.jpg,857,468,karies,198,296,246,355
Karies-5-noise.jpg,857,468,karies,597,306,657,368
Karies-5-noise.jpg,857,468,karies,686,314,760,371
Karies-5-noise.jpg,857,468,karies,771,279,846,348
Karies-5-noise.jpg,857,468,karies,83,289,177,392
Karies-5-noise.jpg,857,468,karies,4,283,74,353
Karies-5-sharpen.jpg,857,468,karies,657,114,745,189
Karies-5-sharpen.jpg,857,468,karies,778,101,840,166
Karies-5-sharpen.jpg,857,468,karies,130,122,235,182
Karies-5-sharpen.jpg,857,468,karies,54,73,121,165
Karies-5-sharpen.jpg,857,468,karies,198,296,246,355
Karies-5-sharpen.jpg,857,468,karies,597,306,657,368
Karies-5-sharpen.jpg,857,468,karies,686,314,760,371
Karies-5-sharpen.jpg,857,468,karies,771,279,846,348
Karies-5-sharpen.jpg,857,468,karies,83,289,177,392
Karies-5-sharpen.jpg,857,468,karies,4,283,74,353
Karies-5.jpg,857,468,karies,657,114,745,189
Karies-5.jpg,857,468,karies,778,101,840,166
Karies-5.jpg,857,468,karies,130,122,235,182
Karies-5.jpg,857,468,karies,54,73,121,165
Karies-5.jpg,857,468,karies,198,296,246,355
Karies-5.jpg,857,468,karies,597,306,657,368
Karies-5.jpg,857,468,karies,686,314,760,371
Karies-5.jpg,857,468,karies,771,279,846,348
Karies-5.jpg,857,468,karies,83,289,177,392
Karies-5.jpg,857,468,karies,4,283,74,353
Karies-50-BGR.jpg,447,242,karies,196,66,231,86
Karies-50-BGR.jpg,447,242,karies,240,75,259,103
Karies-50-BGR.jpg,447,242,karies,161,73,176,87
Karies-50-BGR.jpg,447,242,karies,140,102,169,126
Karies-50-gaussian-blur.jpg,447,242,karies,196,66,231,86
Karies-50-gaussian-blur.jpg,447,242,karies,240,75,259,103
Karies-50-gaussian-blur.jpg,447,242,karies,161,73,176,87
Karies-50-gaussian-blur.jpg,447,242,karies,140,102,169,126
Karies-50-grayscale.jpg,447,242,karies,196,66,231,86
Karies-50-grayscale.jpg,447,242,karies,240,75,259,103
Karies-50-grayscale.jpg,447,242,karies,161,73,176,87
Karies-50-grayscale.jpg,447,242,karies,140,102,169,126
Karies-50-noise.jpg,447,242,karies,196,66,231,86
Karies-50-noise.jpg,447,242,karies,240,75,259,103
Karies-50-noise.jpg,447,242,karies,161,73,176,87
Karies-50-noise.jpg,447,242,karies,140,102,169,126
Karies-50-sharpen.jpg,447,242,karies,196,66,231,86
Karies-50-sharpen.jpg,447,242,karies,240,75,259,103
Karies-50-sharpen.jpg,447,242,karies,161,73,176,87
Karies-50-sharpen.jpg,447,242,karies,140,102,169,126
Karies-50.jpg,447,242,karies,196,66,231,86
Karies-50.jpg,447,242,karies,240,75,259,103
Karies-50.jpg,447,242,karies,161,73,176,87
Karies-50.jpg,447,242,karies,140,102,169,126
Karies-51-BGR.jpg,1170,822,karies,231,283,283,320
Karies-51-BGR.jpg,1170,822,karies,1,516,46,555
Karies-51-gaussian-blur.jpg,1170,822,karies,231,283,283,320
Karies-51-gaussian-blur.jpg,1170,822,karies,1,516,46,555
Karies-51-grayscale.jpg,1170,822,karies,231,283,283,320
Karies-51-grayscale.jpg,1170,822,karies,1,516,46,555
Karies-51-noise.jpg,1170,822,karies,231,283,283,320
Karies-51-noise.jpg,1170,822,karies,1,516,46,555
Karies-51-sharpen.jpg,1170,822,karies,231,283,283,320
Karies-51-sharpen.jpg,1170,822,karies,1,516,46,555
Karies-51.jpg,1170,822,karies,231,283,283,320
Karies-51.jpg,1170,822,karies,1,516,46,555
Karies-52-BGR.jpg,432,274,karies,21,41,53,67
Karies-52-BGR.jpg,432,274,karies,8,135,46,188
Karies-52-BGR.jpg,432,274,karies,69,202,103,233
Karies-52-BGR.jpg,432,274,karies,202,65,249,131
Karies-52-BGR.jpg,432,274,karies,308,69,337,133
Karies-52-BGR.jpg,432,274,karies,26,205,47,223
Karies-52-gaussian-blur.jpg,432,274,karies,21,41,53,67
Karies-52-gaussian-blur.jpg,432,274,karies,8,135,46,188
Karies-52-gaussian-blur.jpg,432,274,karies,69,202,103,233
Karies-52-gaussian-blur.jpg,432,274,karies,202,65,249,131
Karies-52-gaussian-blur.jpg,432,274,karies,308,69,337,133
Karies-52-gaussian-blur.jpg,432,274,karies,26,205,47,223
Karies-52-grayscale.jpg,432,274,karies,21,41,53,67
Karies-52-grayscale.jpg,432,274,karies,8,135,46,188
Karies-52-grayscale.jpg,432,274,karies,69,202,103,233
Karies-52-grayscale.jpg,432,274,karies,202,65,249,131
Karies-52-grayscale.jpg,432,274,karies,308,69,337,133
Karies-52-grayscale.jpg,432,274,karies,26,205,47,223
Karies-52-noise.jpg,432,274,karies,21,41,53,67
Karies-52-noise.jpg,432,274,karies,8,135,46,188
Karies-52-noise.jpg,432,274,karies,69,202,103,233
Karies-52-noise.jpg,432,274,karies,202,65,249,131
Karies-52-noise.jpg,432,274,karies,308,69,337,133
Karies-52-noise.jpg,432,274,karies,26,205,47,223
Karies-52-sharpen.jpg,432,274,karies,21,41,53,67
Karies-52-sharpen.jpg,432,274,karies,8,135,46,188
Karies-52-sharpen.jpg,432,274,karies,69,202,103,233
Karies-52-sharpen.jpg,432,274,karies,202,65,249,131
Karies-52-sharpen.jpg,432,274,karies,308,69,337,133
Karies-52-sharpen.jpg,432,274,karies,26,205,47,223
Karies-52.jpg,432,274,karies,21,41,53,67
Karies-52.jpg,432,274,karies,8,135,46,188
Karies-52.jpg,432,274,karies,69,202,103,233
Karies-52.jpg,432,274,karies,202,65,249,131
Karies-52.jpg,432,274,karies,308,69,337,133
Karies-52.jpg,432,274,karies,26,205,47,223
Karies-53-BGR.jpg,1440,450,karies,386,197,496,292
Karies-53-BGR.jpg,1440,450,karies,523,194,654,274
Karies-53-BGR.jpg,1440,450,karies,754,202,846,294
Karies-53-BGR.jpg,1440,450,karies,865,220,928,306
Karies-53-BGR.jpg,1440,450,karies,940,226,994,271
Karies-53-BGR.jpg,1440,450,karies,960,340,1026,398
Karies-53-BGR.jpg,1440,450,karies,587,365,628,394
Karies-53-BGR.jpg,1440,450,karies,432,297,488,366
Karies-53-gaussian-blur.jpg,1440,450,karies,386,197,496,292
Karies-53-gaussian-blur.jpg,1440,450,karies,523,194,654,274
Karies-53-gaussian-blur.jpg,1440,450,karies,754,202,846,294
Karies-53-gaussian-blur.jpg,1440,450,karies,865,220,928,306
Karies-53-gaussian-blur.jpg,1440,450,karies,940,226,994,271
Karies-53-gaussian-blur.jpg,1440,450,karies,960,340,1026,398
Karies-53-gaussian-blur.jpg,1440,450,karies,587,365,628,394
Karies-53-gaussian-blur.jpg,1440,450,karies,432,297,488,366
Karies-53-grayscale.jpg,1440,450,karies,386,197,496,292
Karies-53-grayscale.jpg,1440,450,karies,523,194,654,274
Karies-53-grayscale.jpg,1440,450,karies,754,202,846,294
Karies-53-grayscale.jpg,1440,450,karies,865,220,928,306
Karies-53-grayscale.jpg,1440,450,karies,940,226,994,271
Karies-53-grayscale.jpg,1440,450,karies,960,340,1026,398
Karies-53-grayscale.jpg,1440,450,karies,587,365,628,394
Karies-53-grayscale.jpg,1440,450,karies,432,297,488,366
Karies-53-noise.jpg,1440,450,karies,386,197,496,292
Karies-53-noise.jpg,1440,450,karies,523,194,654,274
Karies-53-noise.jpg,1440,450,karies,754,202,846,294
Karies-53-noise.jpg,1440,450,karies,865,220,928,306
Karies-53-noise.jpg,1440,450,karies,940,226,994,271
Karies-53-noise.jpg,1440,450,karies,960,340,1026,398
Karies-53-noise.jpg,1440,450,karies,587,365,628,394
Karies-53-noise.jpg,1440,450,karies,432,297,488,366
Karies-53-sharpen.jpg,1440,450,karies,386,197,496,292
Karies-53-sharpen.jpg,1440,450,karies,523,194,654,274
Karies-53-sharpen.jpg,1440,450,karies,754,202,846,294
Karies-53-sharpen.jpg,1440,450,karies,865,220,928,306
Karies-53-sharpen.jpg,1440,450,karies,940,226,994,271
Karies-53-sharpen.jpg,1440,450,karies,960,340,1026,398
Karies-53-sharpen.jpg,1440,450,karies,587,365,628,394
Karies-53-sharpen.jpg,1440,450,karies,432,297,488,366
Karies-53.jpg,1440,450,karies,386,197,496,292
Karies-53.jpg,1440,450,karies,523,194,654,274
Karies-53.jpg,1440,450,karies,754,202,846,294
Karies-53.jpg,1440,450,karies,865,220,928,306
Karies-53.jpg,1440,450,karies,940,226,994,271
Karies-53.jpg,1440,450,karies,960,340,1026,398
